date,return,regime,w_SPY,w_TLT,w_GLD
2016-09-22,0.007393566671088103,Bull,0.15000447717695184,0.7999976796919022,0.04999784313114594
2016-09-23,-0.00155227312412378,Bull,0.15000447717695184,0.7999976796919022,0.04999784313114594
2016-09-26,0.0038112394072748034,Bull,0.15000447717695184,0.7999976796919022,0.04999784313114594
2016-09-27,0.006409233421797028,Bull,0.15000447717695184,0.7999976796919022,0.04999784313114594
2016-09-28,-0.001147498914523332,Bull,0.15000447717695184,0.7999976796919022,0.04999784313114594
2016-09-29,0.00059764667075354,Bull,0.15000447717695184,0.7999976796919022,0.04999784313114594
2016-09-30,-0.006224875027391315,Bull,0.15000447717695184,0.7999976796919022,0.04999784313114594
2016-10-03,-0.0031328689846613425,Bull,0.15000447717695184,0.7999976796919022,0.04999784313114594
2016-10-04,-0.011943967478010112,Bull,0.15000447717695184,0.7999976796919022,0.04999784313114594
2016-10-05,-0.0031532665614046806,Bull,0.15000447717695184,0.7999976796919022,0.04999784313114594
2016-10-06,-0.0048316989499673745,Bull,0.15000362510734574,0.7999980991879747,0.04999827570467952
2016-10-07,5.565993968094999e-05,Bull,0.15000362510734574,0.7999980991879747,0.04999827570467952
2016-10-10,-0.0037791071379055493,Bull,0.15000362510734574,0.7999980991879747,0.04999827570467952
2016-10-11,-0.0039654826739663985,Bull,0.15000362510734574,0.7999980991879747,0.04999827570467952
2016-10-12,0.0010588148767620303,Bull,0.15000362510734574,0.7999980991879747,0.04999827570467952
2016-10-13,0.002631686943826885,Bull,0.15000362510734574,0.7999980991879747,0.04999827570467952
2016-10-14,-0.011491033359379288,Bull,0.15000362510734574,0.7999980991879747,0.04999827570467952
2016-10-17,0.004702501405517621,Bull,0.15000362510734574,0.7999980991879747,0.04999827570467952
2016-10-18,0.00383812853126783,Bull,0.15000362510734574,0.7999980991879747,0.04999827570467952
2016-10-19,0.0013470915856788114,Bull,0.15000362510734574,0.7999980991879747,0.04999827570467952
2016-10-20,0.00040869574864681293,Bull,0.15000362510734574,0.7999980991879747,0.04999827570467952
2016-10-21,0.0013083325480811733,Bull,0.15000362510734574,0.7999980991879747,0.04999827570467952
2016-10-24,-0.0029636607514803826,Bull,0.15000362510734574,0.7999980991879747,0.04999827570467952
2016-10-25,0.00197962577610909,Bull,0.15000362510734574,0.7999980991879747,0.04999827570467952
2016-10-26,-0.006010762454580093,Bull,0.15000362510734574,0.7999980991879747,0.04999827570467952
2016-10-27,-0.00907281901576438,Bull,0.15000362510734574,0.7999980991879747,0.04999827570467952
2016-10-28,-0.0019853417327996815,Bull,0.15000362510734574,0.7999980991879747,0.04999827570467952
2016-10-31,0.005045839575949759,Bull,0.15000362510734574,0.7999980991879747,0.04999827570467952
2016-11-01,-0.0007067419214749088,Bull,0.15000362510734574,0.7999980991879747,0.04999827570467952
2016-11-02,0.002936688029295542,Bull,0.15000362510734574,0.7999980991879747,0.04999827570467952
2016-11-03,-0.006586158556803309,Bull,0.15000362510734574,0.7999980991879747,0.04999827570467952
2016-11-04,0.0070076462139432106,Bull,0.1500029386214298,0.7999984784233325,0.049998582955237666
2016-11-07,-0.00446659985781332,Bull,0.1500029386214298,0.7999984784233325,0.049998582955237666
2016-11-08,-0.0027878119043612684,Bull,0.1500029386214298,0.7999984784233325,0.049998582955237666
2016-11-09,-0.033137623615618596,Bull,0.1500029386214298,0.7999984784233325,0.049998582955237666
2016-11-10,-0.012280918164914544,Bull,0.1500029386214298,0.7999984784233325,0.049998582955237666
2016-11-11,-0.005975633731289565,Bull,0.1500029386214298,0.7999984784233325,0.049998582955237666
2016-11-14,-0.005106474163511129,Bull,0.1500029386214298,0.7999984784233325,0.049998582955237666
2016-11-15,0.005545928632284028,Bull,0.1500029386214298,0.7999984784233325,0.049998582955237666
2016-11-16,0.006754869269735642,Bull,0.1500029386214298,0.7999984784233325,0.049998582955237666
2016-11-17,-0.01134733835185192,Bull,0.1500029386214298,0.7999984784233325,0.049998582955237666
2016-11-18,-0.0030907732570293195,Bull,0.1500029386214298,0.7999984784233325,0.049998582955237666
2016-11-21,0.0032982498822634867,Bull,0.1500029386214298,0.7999984784233325,0.049998582955237666
2016-11-22,1.1861264256518166e-05,Bull,0.1500029386214298,0.7999984784233325,0.049998582955237666
2016-11-23,-0.004030358426352823,Bull,0.1500029386214298,0.7999984784233325,0.049998582955237666
2016-11-25,0.0014660496677683366,Bull,0.1500029386214298,0.7999984784233325,0.049998582955237666
2016-11-28,0.00569079110568328,Bull,0.1500029386214298,0.7999984784233325,0.049998582955237666
2016-11-29,0.003404221009538976,Bull,0.1500029386214298,0.7999984784233325,0.049998582955237666
2016-11-30,-0.014102342225441853,Bull,0.1500029386214298,0.7999984784233325,0.049998582955237666
2016-12-01,-0.00913806853228387,Bull,0.1500029386214298,0.7999984784233325,0.049998582955237666
2016-12-02,0.00618382222914046,Bull,0.1500029386214298,0.7999984784233325,0.049998582955237666
2016-12-05,-0.00023950954846376065,Bull,0.1500029386214298,0.7999984784233325,0.049998582955237666
2016-12-06,0.0023672286214698212,Bull,0.8000000942635933,0.15000065082721104,0.049999254909195635
2016-12-07,0.011852543247355858,Bull,0.8000000942635933,0.15000065082721104,0.049999254909195635
2016-12-08,6.026469885200259e-05,Bull,0.8000000942635933,0.15000065082721104,0.049999254909195635
2016-12-09,0.0024132415663778435,Bull,0.8000000942635933,0.15000065082721104,0.049999254909195635
2016-12-12,-0.0004481319014278276,Bull,0.8000000942635933,0.15000065082721104,0.049999254909195635
2016-12-13,0.00568847524230573,Bull,0.8000000942635933,0.15000065082721104,0.049999254909195635
2016-12-14,-0.009055178372436403,Bull,0.8000000942635933,0.15000065082721104,0.049999254909195635
2016-12-15,0.003353409738851986,Bull,0.8000000942635933,0.15000065082721104,0.049999254909195635
2016-12-16,-0.0015816929735325612,Bull,0.8000000942635933,0.15000065082721104,0.049999254909195635
2016-12-19,0.00359369784149786,Bull,0.8000000942635933,0.15000065082721104,0.049999254909195635
2016-12-20,0.0019612617631574345,Bull,0.8000000942635933,0.15000065082721104,0.049999254909195635
2016-12-21,-0.001540549203100151,Bull,0.8000000942635933,0.15000065082721104,0.049999254909195635
2016-12-22,-0.0017721291401646619,Bull,0.8000000942635933,0.15000065082721104,0.049999254909195635
2016-12-23,0.001633138684676524,Bull,0.8000000942635933,0.15000065082721104,0.049999254909195635
2016-12-27,0.0017899424589448325,Bull,0.8000000942635933,0.15000065082721104,0.049999254909195635
2016-12-28,-0.005408817484381763,Bull,0.8000000942635933,0.15000065082721104,0.049999254909195635
2016-12-29,0.0010048645389079927,Bull,0.8000000942635933,0.15000065082721104,0.049999254909195635
2016-12-30,-0.003011777594602319,Bull,0.8000000942635933,0.15000065082721104,0.049999254909195635
2017-01-03,0.007128372753456403,Bull,0.8000000942635933,0.15000065082721104,0.049999254909195635
2017-01-04,0.005496835578080569,Bull,0.8000000942635933,0.15000065082721104,0.049999254909195635
2017-01-05,0.0024639233214790593,Bull,0.8000000942635933,0.15000065082721104,0.049999254909195635
2017-01-06,0.00110344465310064,Bull,0.7999997845922262,0.15000094946004897,0.04999926594772479
2017-01-09,-0.0010359581264519327,Bull,0.7999997845922262,0.15000094946004897,0.04999926594772479
2017-01-10,0.00011402456579883082,Bull,0.7999997845922262,0.15000094946004897,0.04999926594772479
2017-01-11,0.0029161824683352957,Bull,0.7999997845922262,0.15000094946004897,0.04999926594772479
